price,transmission,mileage,fuelType,tax,mpg,engineSize
16250.00,3.00,38500.00,1.00,145.00,47.90,1.40
23400.00,3.00,39210.00,1.00,555.00,26.90,4.20
14995.00,1.00,21796.00,1.00,30.00,56.50,1.40
16995.00,1.00,34396.00,2.00,145.00,52.30,2.00
16950.00,3.00,36211.00,2.00,20.00,64.20,2.00
20150.00,3.00,45465.00,2.00,145.00,62.80,2.00
14730.00,1.00,42255.00,1.00,235.00,39.80,2.00
19000.00,3.00,15110.00,1.00,145.00,47.90,1.40
19999.00,3.00,52891.00,2.00,205.00,47.90,3.00
12500.00,1.00,36385.00,1.00,125.00,53.30,1.40
13500.00,3.00,37231.00,1.00,30.00,56.50,1.40
18350.00,3.00,30647.00,2.00,145.00,51.40,2.00
8950.00,1.00,62710.00,2.00,0.00,74.30,1.60
16750.00,3.00,41847.00,1.00,165.00,44.10,1.80
17000.00,3.00,43740.00,1.00,145.00,47.90,1.40
12500.00,3.00,49548.00,1.00,20.00,60.10,1.40
16000.00,1.00,29112.00,2.00,0.00,74.30,2.00
18000.00,1.00,24602.00,2.00,145.00,52.30,2.00
16250.00,1.00,40402.00,1.00,145.00,47.10,1.80
10950.00,1.00,48299.00,1.00,30.00,57.60,1.40
11000.00,1.00,29328.00,1.00,0.00,67.30,1.00
14498.00,3.00,24848.00,2.00,125.00,58.90,2.00
19298.00,1.00,11349.00,2.00,145.00,47.90,1.60
18998.00,1.00,12186.00,1.00,145.00,60.10,1.00
13995.00,3.00,56615.00,2.00,20.00,70.60,2.00
13491.00,3.00,52419.00,2.00,30.00,64.20,2.00
16995.00,3.00,61260.00,2.00,160.00,50.40,2.00
11495.00,3.00,39585.00,1.00,30.00,57.60,1.40
11495.00,1.00,21000.00,2.00,0.00,74.30,1.60
15495.00,1.00,15541.00,2.00,30.00,61.40,2.00
16250.00,1.00,29841.00,2.00,125.00,60.10,2.00
14795.00,3.00,52595.00,2.00,150.00,53.30,2.00
18495.00,1.00,25000.00,2.00,125.00,57.60,2.00
17650.00,1.00,31292.00,2.00,145.00,53.30,2.00
14791.00,3.00,49652.00,2.00,150.00,54.30,2.00
19999.00,3.00,15016.00,2.00,30.00,61.40,2.00
19499.00,3.00,54174.00,2.00,205.00,47.90,3.00
11000.00,1.00,18988.00,1.00,145.00,67.30,1.00
13990.00,1.00,55735.00,2.00,160.00,49.60,2.00
19152.00,1.00,25000.00,1.00,150.00,49.60,1.40
16842.00,1.00,31208.00,1.00,150.00,47.90,2.00
19295.00,1.00,20647.00,1.00,145.00,50.40,1.40
21030.00,2.00,1342.00,2.00,145.00,47.90,1.60
12240.00,3.00,65555.00,2.00,125.00,60.10,2.00
13299.00,1.00,24003.00,1.00,30.00,54.30,1.40
13480.00,1.00,45427.00,1.00,125.00,52.30,1.40
15498.00,1.00,38908.00,1.00,145.00,47.10,1.80
34498.00,3.00,21.00,1.00,145.00,32.10,2.00
12995.00,3.00,42000.00,1.00,165.00,44.10,1.80
11295.00,1.00,44500.00,2.00,0.00,80.70,1.60
27495.00,3.00,2000.00,1.00,150.00,43.50,1.50
21995.00,1.00,5000.00,2.00,145.00,56.50,2.00
43995.00,3.00,4000.00,2.00,145.00,40.90,3.00
23995.00,1.00,13500.00,2.00,145.00,64.20,2.00
20499.00,2.00,27616.00,2.00,200.00,47.10,2.00
8895.00,1.00,50262.00,2.00,0.00,74.30,1.60
11484.00,1.00,45070.00,1.00,30.00,55.40,1.40
20560.00,3.00,26860.00,1.00,160.00,44.10,2.00
10260.00,1.00,47779.00,1.00,30.00,55.40,1.40
10930.00,1.00,41683.00,1.00,20.00,58.90,1.40
16680.00,2.00,39251.00,2.00,145.00,56.50,2.00
19991.00,3.00,19001.00,2.00,150.00,57.70,2.00
11491.00,3.00,59000.00,1.00,30.00,56.50,1.40
18891.00,3.00,28931.00,2.00,205.00,47.90,2.00
7951.00,1.00,53291.00,2.00,0.00,74.30,1.60
20999.00,1.00,20949.00,1.00,200.00,40.40,2.00
12750.00,1.00,78962.00,2.00,125.00,60.10,2.00
18990.00,3.00,41215.00,2.00,30.00,67.30,2.00
9950.00,1.00,24396.00,1.00,0.00,67.30,1.00
15995.00,3.00,24000.00,1.00,265.00,36.70,2.00
28795.00,3.00,42000.00,2.00,240.00,42.80,3.00
19495.00,3.00,52000.00,2.00,205.00,47.10,2.00
36995.00,3.00,2000.00,2.00,150.00,45.60,2.00
19995.00,3.00,54000.00,2.00,150.00,67.30,2.00
19995.00,1.00,17800.00,1.00,150.00,54.30,1.50
21995.00,3.00,43000.00,2.00,150.00,53.30,2.00
10995.00,1.00,45000.00,2.00,0.00,76.30,1.60
25995.00,1.00,7000.00,1.00,150.00,40.90,1.50
17250.00,1.00,21350.00,2.00,160.00,49.60,2.00
12400.00,1.00,18200.00,2.00,0.00,80.70,1.60
17900.00,1.00,40785.00,2.00,205.00,47.90,2.00
22295.00,3.00,32300.00,2.00,200.00,47.10,2.00
21195.00,3.00,32000.00,2.00,145.00,61.40,2.00
32995.00,3.00,3000.00,2.00,145.00,47.10,2.00
32995.00,3.00,2000.00,2.00,145.00,48.70,2.00
14995.00,3.00,11500.00,1.00,145.00,57.60,1.40
12495.00,1.00,26500.00,1.00,145.00,55.40,1.40
21995.00,3.00,10544.00,1.00,145.00,42.80,1.50
49995.00,3.00,39300.00,2.00,150.00,39.20,4.00
19995.00,1.00,29000.00,1.00,150.00,49.60,1.40
10995.00,1.00,42450.00,1.00,20.00,60.10,1.40
12832.00,1.00,64278.00,2.00,30.00,65.70,2.00
18370.00,1.00,30963.00,2.00,145.00,68.90,2.00
10995.00,3.00,48500.00,2.00,125.00,58.90,2.00
14995.00,1.00,15000.00,1.00,30.00,56.50,1.40
13495.00,1.00,40000.00,2.00,165.00,49.60,2.00
17750.00,1.00,32000.00,2.00,150.00,52.30,2.00
16750.00,1.00,50764.00,2.00,30.00,61.40,2.00
15141.00,1.00,8391.00,1.00,20.00,60.10,1.00
15547.00,1.00,44735.00,1.00,235.00,37.70,2.00
16495.00,1.00,16000.00,2.00,30.00,61.40,2.00
21995.00,3.00,4000.00,1.00,145.00,42.80,1.50
43995.00,2.00,7500.00,2.00,145.00,37.70,3.00
19995.00,1.00,5000.00,2.00,145.00,49.60,1.60
36995.00,3.00,2000.00,1.00,145.00,32.10,2.00
26995.00,1.00,4000.00,1.00,145.00,42.20,2.00
21499.00,1.00,4012.00,1.00,150.00,42.20,1.50
13750.00,3.00,24914.00,1.00,20.00,60.10,1.40
10800.00,1.00,55369.00,2.00,0.00,80.70,1.60
11750.00,1.00,30826.00,1.00,30.00,55.40,1.40
21990.00,3.00,26824.00,1.00,200.00,40.40,2.00
24990.00,3.00,12126.00,2.00,150.00,49.60,2.00
15995.00,1.00,23514.00,1.00,240.00,39.80,2.00
16230.00,1.00,52246.00,2.00,30.00,58.90,2.00
9580.00,1.00,44141.00,1.00,30.00,57.60,1.40
12995.00,3.00,53000.00,2.00,200.00,47.90,2.00
32995.00,3.00,2000.00,2.00,145.00,49.60,2.00
32495.00,3.00,2000.00,1.00,145.00,39.20,2.00
26995.00,1.00,2000.00,1.00,145.00,41.50,2.00
29995.00,1.00,4000.00,1.00,145.00,38.20,2.00
32995.00,3.00,2000.00,1.00,145.00,38.20,2.00
31995.00,3.00,1000.00,1.00,145.00,40.90,2.00
21495.00,1.00,5000.00,2.00,145.00,49.60,1.60
19495.00,1.00,5000.00,2.00,145.00,49.60,1.60
27495.00,1.00,6000.00,2.00,145.00,42.80,2.00
51995.00,3.00,6000.00,2.00,145.00,33.20,3.00
12695.00,3.00,40000.00,2.00,200.00,47.90,2.00
26995.00,3.00,5100.00,1.00,145.00,38.20,2.00
32495.00,3.00,30600.00,2.00,200.00,47.90,3.00
24395.00,3.00,13200.00,1.00,145.00,40.40,2.00
21395.00,1.00,5800.00,2.00,145.00,47.90,1.60
25995.00,3.00,8300.00,2.00,145.00,48.70,2.00
19495.00,1.00,4000.00,1.00,145.00,47.10,1.00
20495.00,3.00,38000.00,2.00,200.00,47.10,2.00
19995.00,1.00,38000.00,2.00,145.00,61.40,2.00
14995.00,1.00,34000.00,1.00,145.00,55.40,1.40
13750.00,3.00,24900.00,1.00,20.00,60.10,1.40
28795.00,3.00,5000.00,2.00,145.00,54.30,2.00
28795.00,3.00,5000.00,1.00,145.00,42.20,2.00
26795.00,3.00,49000.00,1.00,300.00,34.90,2.50
26695.00,3.00,5000.00,2.00,145.00,51.40,2.00
15995.00,1.00,12000.00,1.00,145.00,58.90,1.40
25995.00,3.00,7200.00,1.00,145.00,40.40,2.00
25495.00,1.00,6500.00,1.00,145.00,39.20,1.50
20750.00,3.00,15709.00,1.00,125.00,52.30,1.40
17990.00,2.00,51756.00,2.00,200.00,47.10,2.00
13910.00,1.00,67840.00,2.00,30.00,64.20,2.00
18195.00,1.00,19517.00,1.00,145.00,54.30,1.50
15540.00,2.00,35452.00,2.00,145.00,70.60,2.00
19000.00,3.00,45332.00,1.00,205.00,40.40,2.00
19490.00,3.00,26906.00,1.00,125.00,52.30,1.40
15800.00,1.00,23631.00,1.00,30.00,58.90,1.40
10765.00,1.00,38731.00,2.00,0.00,76.30,1.60
10965.00,1.00,47000.00,1.00,30.00,55.40,1.40
18998.00,3.00,41313.00,2.00,200.00,47.10,2.00
26295.00,3.00,6500.00,1.00,145.00,40.40,2.00
17495.00,1.00,21500.00,1.00,30.00,58.90,1.40
26995.00,3.00,19650.00,1.00,145.00,38.70,3.00
16995.00,1.00,34000.00,1.00,160.00,46.30,2.00
16995.00,1.00,11000.00,1.00,145.00,47.10,1.80
23995.00,3.00,34000.00,2.00,145.00,56.50,2.00
37995.00,3.00,5000.00,1.00,145.00,36.20,2.00
12995.00,1.00,38000.00,1.00,30.00,56.50,1.40
33995.00,3.00,50000.00,1.00,145.00,34.00,3.00
58495.00,3.00,4000.00,2.00,145.00,32.50,3.00
137995.00,3.00,70.00,1.00,145.00,21.10,5.20
13995.00,1.00,41000.00,2.00,30.00,61.40,2.00
16995.00,3.00,28000.00,1.00,30.00,54.30,1.40
52495.00,3.00,12000.00,1.00,145.00,32.10,2.90
19495.00,3.00,47500.00,2.00,145.00,64.20,2.00
20495.00,1.00,34000.00,2.00,145.00,61.40,2.00
24995.00,1.00,5000.00,1.00,145.00,40.90,1.50
26995.00,3.00,6000.00,2.00,145.00,47.90,2.00
26995.00,1.00,5000.00,1.00,145.00,39.20,1.50
21995.00,1.00,5000.00,2.00,145.00,47.90,1.60
27495.00,3.00,7000.00,2.00,145.00,49.60,2.00
24995.00,1.00,8000.00,1.00,145.00,38.20,2.00
26295.00,2.00,7000.00,2.00,145.00,48.70,2.00
20995.00,3.00,23700.00,2.00,30.00,61.40,3.00
14790.00,3.00,15663.00,1.00,150.00,56.50,1.40
9990.00,1.00,49441.00,2.00,30.00,62.80,2.00
16990.00,3.00,19704.00,1.00,150.00,58.90,1.50
15795.00,1.00,33000.00,1.00,20.00,60.10,1.40
26995.00,1.00,2000.00,1.00,145.00,43.50,1.50
34995.00,3.00,5000.00,2.00,145.00,47.10,2.00
41995.00,3.00,6500.00,2.00,145.00,37.70,3.00
47995.00,3.00,4000.00,2.00,145.00,35.80,3.00
54995.00,2.00,15500.00,1.00,325.00,29.40,4.00
10465.00,1.00,44330.00,2.00,0.00,76.30,1.60
16465.00,1.00,41699.00,1.00,150.00,47.10,1.80
12465.00,1.00,61224.00,2.00,20.00,70.60,2.00
15965.00,1.00,32110.00,1.00,125.00,49.60,2.00
15995.00,1.00,18939.00,2.00,20.00,68.90,2.00
15995.00,1.00,18400.00,2.00,20.00,68.90,2.00
23500.00,3.00,55370.00,1.00,145.00,40.90,2.00
18995.00,1.00,9538.00,1.00,150.00,56.50,1.40
22900.00,3.00,18972.00,1.00,150.00,47.90,2.00
18000.00,1.00,24602.00,2.00,145.00,52.30,2.00
12500.00,2.00,49548.00,1.00,20.00,60.10,1.40
10800.00,1.00,55600.00,2.00,0.00,80.70,1.60
54495.00,3.00,4000.00,2.00,145.00,33.20,3.00
24995.00,3.00,5000.00,2.00,145.00,50.40,2.00
19495.00,3.00,19300.00,2.00,20.00,70.60,2.00
19995.00,1.00,10900.00,1.00,145.00,52.30,1.40
26995.00,1.00,6000.00,1.00,145.00,47.10,2.00
24995.00,1.00,8000.00,1.00,145.00,39.80,2.00
15995.00,1.00,32000.00,2.00,125.00,60.10,2.00
17995.00,1.00,15968.00,1.00,150.00,49.60,1.40
17600.00,3.00,41324.00,2.00,160.00,50.40,2.00
13700.00,3.00,67227.00,2.00,145.00,70.60,2.00
15860.00,3.00,44080.00,1.00,145.00,47.90,1.40
15790.00,1.00,39544.00,1.00,125.00,51.40,1.40
17995.00,1.00,34714.00,2.00,30.00,62.80,2.00
18299.00,2.00,26498.00,2.00,145.00,56.50,2.00
19599.00,3.00,32677.00,1.00,145.00,52.30,1.40
16600.00,1.00,29112.00,2.00,0.00,74.30,2.00
9750.00,1.00,29773.00,1.00,125.00,52.30,1.40
12500.00,1.00,36385.00,1.00,125.00,53.30,1.40
15465.00,1.00,51400.00,2.00,30.00,62.80,2.00
21965.00,3.00,62253.00,2.00,260.00,41.50,3.00
10965.00,1.00,24642.00,1.00,0.00,67.30,1.00
13454.00,1.00,57296.00,1.00,30.00,57.60,1.40
19870.00,2.00,25406.00,2.00,160.00,49.60,3.00
18291.00,1.00,28615.00,2.00,145.00,56.50,2.00
19061.00,3.00,37206.00,1.00,325.00,29.70,4.00
28500.00,1.00,5500.00,2.00,145.00,42.80,2.00
27994.00,2.00,6000.00,2.00,145.00,48.70,2.00
30500.00,2.00,7000.00,2.00,145.00,50.40,2.00
30500.00,2.00,100.00,2.00,145.00,50.40,2.00
19000.00,3.00,45100.00,1.00,160.00,45.60,2.00
23500.00,2.00,4296.00,2.00,145.00,47.90,2.00
43500.00,3.00,51187.00,2.00,300.00,39.20,4.00
26495.00,3.00,9482.00,2.00,150.00,47.90,2.00
24480.00,3.00,30067.00,1.00,150.00,47.10,1.80
18940.00,1.00,30146.00,2.00,165.00,49.60,2.00
16980.00,1.00,27954.00,1.00,150.00,53.30,1.40
21500.00,1.00,20000.00,1.00,150.00,49.60,1.40
20995.00,1.00,9840.00,1.00,150.00,42.80,1.50
17995.00,1.00,17800.00,2.00,30.00,60.10,2.00
29500.00,3.00,37500.00,2.00,240.00,42.80,3.00
23015.00,3.00,14000.00,2.00,150.00,67.30,2.00
21500.00,3.00,24750.00,1.00,200.00,40.90,2.00
26750.00,3.00,19602.00,1.00,145.00,43.50,2.00
17940.00,3.00,30522.00,1.00,150.00,54.30,1.40
22480.00,1.00,6925.00,2.00,145.00,51.40,1.60
17188.00,1.00,9249.00,2.00,30.00,64.20,1.60
16040.00,1.00,20770.00,1.00,30.00,58.90,1.40
9397.00,1.00,37856.00,1.00,205.00,43.50,1.80
19291.00,1.00,9565.00,1.00,150.00,47.10,1.80
22797.00,3.00,39378.00,2.00,265.00,41.50,3.00
15980.00,1.00,46879.00,2.00,150.00,57.60,2.00
21990.00,3.00,20241.00,1.00,145.00,52.30,1.40
37980.00,3.00,16855.00,1.00,150.00,34.00,3.00
17690.00,1.00,20000.00,1.00,150.00,47.10,1.80
10980.00,1.00,40222.00,2.00,0.00,80.70,1.60
48950.00,3.00,7915.00,2.00,150.00,32.80,3.00
17980.00,1.00,23663.00,2.00,125.00,57.60,2.00
35480.00,3.00,13500.00,2.00,150.00,45.60,2.00
30440.00,3.00,35622.00,2.00,240.00,42.20,3.00
16690.00,1.00,20852.00,1.00,150.00,55.40,1.00
15690.00,1.00,45622.00,1.00,150.00,47.10,1.80
17990.00,1.00,11452.00,1.00,150.00,47.10,1.80
11980.00,1.00,35882.00,1.00,150.00,57.60,1.40
28500.00,2.00,5000.00,1.00,145.00,38.20,2.00
45000.00,3.00,6400.00,2.00,145.00,39.20,3.00
19840.00,3.00,28965.00,2.00,150.00,52.30,2.00
26950.00,3.00,2029.00,2.00,150.00,51.40,2.00
26940.00,1.00,590.00,2.00,150.00,42.80,2.00
21290.00,3.00,34029.00,2.00,30.00,61.40,2.00
30600.00,3.00,9485.00,2.00,150.00,47.90,2.00
18940.00,1.00,33717.00,2.00,30.00,62.80,2.00
35650.00,3.00,7799.00,2.00,145.00,38.20,3.00
44880.00,3.00,49233.00,2.00,300.00,39.20,4.00
24990.00,3.00,38478.00,2.00,160.00,51.40,3.00
69995.00,3.00,3111.00,2.00,145.00,30.10,4.00
18750.00,1.00,31250.00,1.00,235.00,38.70,2.00
18995.00,1.00,5000.00,2.00,145.00,51.40,1.60
19300.00,1.00,5000.00,2.00,145.00,51.40,1.60
28000.00,1.00,5000.00,2.00,145.00,42.80,2.00
27500.00,1.00,2050.00,1.00,145.00,38.20,2.00
24495.00,1.00,5000.00,1.00,145.00,39.20,2.00
23250.00,2.00,1000.00,2.00,145.00,47.90,1.60
10498.00,1.00,31393.00,1.00,30.00,57.60,1.40
27280.00,1.00,3000.00,2.00,145.00,42.80,2.00
26480.00,3.00,6212.00,2.00,150.00,44.80,2.00
21780.00,3.00,6661.00,1.00,150.00,47.10,1.00
9790.00,1.00,44202.00,1.00,30.00,55.40,1.20
24690.00,3.00,24271.00,2.00,200.00,47.10,2.00
19890.00,3.00,30385.00,2.00,160.00,52.30,2.00
40800.00,3.00,2800.00,2.00,145.00,40.90,3.00
24000.00,3.00,12000.00,1.00,145.00,48.70,1.40
29980.00,3.00,11754.00,1.00,145.00,31.70,2.00
15698.00,1.00,20552.00,1.00,200.00,40.40,2.00
36000.00,3.00,11341.00,2.00,145.00,48.70,3.00
22000.00,3.00,13492.00,1.00,145.00,47.90,1.40
21000.00,3.00,28870.00,2.00,150.00,53.30,3.00
23500.00,3.00,9812.00,1.00,205.00,40.90,2.00
18700.00,3.00,36000.00,1.00,145.00,52.30,1.40
20895.00,1.00,6922.00,2.00,145.00,51.40,1.60
12965.00,1.00,64425.00,2.00,20.00,70.60,2.00
18990.00,3.00,9106.00,2.00,145.00,51.40,2.00
22480.00,3.00,8664.00,2.00,150.00,46.30,1.60
25950.00,1.00,2330.00,1.00,145.00,43.50,1.50
17290.00,1.00,10855.00,1.00,145.00,55.40,1.00
49865.00,3.00,3272.00,2.00,145.00,34.50,3.00
28880.00,3.00,100.00,1.00,145.00,39.80,2.00
18940.00,1.00,4200.00,1.00,145.00,47.10,1.00
12950.00,1.00,25941.00,1.00,30.00,55.40,1.40
16491.00,1.00,60920.00,2.00,165.00,53.30,2.00
18377.00,3.00,14208.00,2.00,145.00,68.90,1.60
42840.00,3.00,5233.00,2.00,145.00,39.20,3.00
14992.00,3.00,73699.00,2.00,125.00,58.90,3.00
13992.00,3.00,56136.00,2.00,125.00,61.40,2.00
16890.00,1.00,8768.00,1.00,150.00,51.40,1.00
8630.00,3.00,70480.00,2.00,20.00,72.40,1.60
19495.00,3.00,40449.00,2.00,200.00,47.10,2.00
14257.00,1.00,14170.00,1.00,20.00,60.10,1.40
12170.00,1.00,29825.00,1.00,125.00,53.30,1.40
12070.00,1.00,31214.00,1.00,30.00,55.40,1.40
11270.00,3.00,33142.00,1.00,20.00,60.10,1.40
15770.00,2.00,53082.00,2.00,160.00,49.60,3.00
17470.00,1.00,50405.00,2.00,160.00,53.30,2.00
17670.00,1.00,19517.00,1.00,145.00,54.30,1.50
11681.00,1.00,29430.00,1.00,30.00,55.40,1.40
15567.00,2.00,55119.00,1.00,300.00,34.90,3.00
14190.00,3.00,27869.00,2.00,30.00,64.20,2.00
18910.00,1.00,11956.00,1.00,145.00,60.10,1.00
26000.00,3.00,4500.00,1.00,145.00,40.40,2.00
25400.00,1.00,4800.00,1.00,145.00,39.20,1.50
39940.00,3.00,3442.00,2.00,145.00,40.40,3.00
21500.00,1.00,4050.00,2.00,145.00,49.60,1.60
22000.00,3.00,5000.00,1.00,145.00,40.90,2.00
24680.00,2.00,2877.00,2.00,145.00,50.40,2.00
22480.00,1.00,2525.00,1.00,145.00,39.20,2.00
36400.00,3.00,3222.00,2.00,145.00,44.10,2.00
22490.00,1.00,1000.00,1.00,145.00,47.90,1.00
30990.00,3.00,3000.00,1.00,145.00,33.20,2.00
20990.00,1.00,3500.00,1.00,145.00,47.10,1.00
29980.00,3.00,3000.00,2.00,145.00,47.10,2.00
35995.00,2.00,100.00,2.00,145.00,47.10,2.00
31450.00,1.00,5000.00,2.00,145.00,42.80,2.00
30950.00,1.00,100.00,2.00,145.00,42.80,2.00
49000.00,3.00,100.00,2.00,145.00,40.40,3.00
39995.00,2.00,3000.00,2.00,145.00,40.40,3.00
43395.00,3.00,8500.00,2.00,145.00,40.40,3.00
25000.00,3.00,5000.00,1.00,145.00,38.70,2.00
18327.00,3.00,31000.00,1.00,145.00,54.30,1.40
9298.00,1.00,76623.00,2.00,0.00,83.10,1.60
19998.00,3.00,41656.00,2.00,145.00,54.30,3.00
17498.00,1.00,23760.00,1.00,30.00,60.10,1.40
9306.00,1.00,78449.00,2.00,160.00,51.40,2.00
10800.00,3.00,19606.00,1.00,125.00,50.40,1.80
12792.00,3.00,42846.00,2.00,200.00,47.90,2.00
9992.00,1.00,69944.00,2.00,145.00,54.30,2.00
14992.00,1.00,16602.00,1.00,145.00,50.40,2.00
11966.00,3.00,46340.00,2.00,145.00,56.50,2.00
14355.00,1.00,50228.00,2.00,125.00,60.10,2.00
16591.00,1.00,9254.00,1.00,150.00,55.40,1.40
27991.00,3.00,8683.00,2.00,150.00,47.10,2.00
10495.00,3.00,44700.00,1.00,125.00,53.30,1.40
17691.00,1.00,17957.00,1.00,30.00,60.10,1.40
11863.00,1.00,47606.00,1.00,30.00,57.60,1.20
16987.00,2.00,55639.00,2.00,145.00,56.50,2.00
18737.00,3.00,49553.00,2.00,200.00,47.10,2.00
17597.00,2.00,43707.00,2.00,160.00,50.40,2.00
19340.00,2.00,16330.00,1.00,145.00,42.20,1.50
13095.00,1.00,30884.00,2.00,30.00,60.10,2.00
23421.00,3.00,25207.00,2.00,145.00,70.60,2.00
16320.00,1.00,33083.00,2.00,0.00,74.30,2.00
20895.00,2.00,17774.00,1.00,145.00,52.30,2.00
15920.00,1.00,26016.00,2.00,20.00,70.60,2.00
18602.00,2.00,9340.00,1.00,30.00,56.50,1.40
19220.00,1.00,14378.00,2.00,30.00,67.30,2.00
13990.00,1.00,22000.00,2.00,150.00,76.40,1.60
30990.00,3.00,4512.00,1.00,150.00,36.70,3.00
19790.00,1.00,16100.00,1.00,150.00,49.60,1.40
20990.00,3.00,37714.00,2.00,205.00,47.10,2.00
9499.00,1.00,29793.00,2.00,0.00,80.70,1.60
17130.00,1.00,27556.00,2.00,160.00,49.60,2.00
21000.00,3.00,37958.00,1.00,260.00,35.80,3.00
20500.00,2.00,10010.00,1.00,145.00,56.50,1.50
26444.00,3.00,5800.00,2.00,150.00,49.60,2.00
16990.00,3.00,49112.00,2.00,200.00,44.80,3.00
17321.00,1.00,25296.00,2.00,145.00,55.40,2.00
29000.00,3.00,352.00,2.00,145.00,50.40,2.00
22795.00,2.00,1235.00,2.00,145.00,52.30,1.60
16704.00,2.00,16855.00,1.00,145.00,70.60,1.40
19990.00,1.00,4525.00,2.00,145.00,47.90,1.60
16960.00,1.00,29139.00,2.00,160.00,50.40,2.00
18480.00,3.00,40586.00,2.00,145.00,56.50,2.00
19995.00,1.00,4500.00,1.00,145.00,47.10,1.00
31995.00,3.00,6500.00,1.00,145.00,36.70,2.00
16690.00,1.00,27998.00,2.00,30.00,60.10,2.00
19990.00,3.00,36000.00,2.00,150.00,56.50,2.00
22991.00,3.00,17365.00,1.00,165.00,43.50,2.00
12991.00,1.00,30321.00,1.00,30.00,58.90,1.40
34000.00,3.00,11862.00,2.00,200.00,47.90,3.00
20700.00,1.00,25201.00,2.00,145.00,54.30,2.00
17544.00,3.00,44935.00,1.00,160.00,44.10,2.00
16300.00,1.00,27661.00,2.00,145.00,64.20,1.60
16690.00,1.00,68501.00,2.00,200.00,47.90,2.00
17600.00,3.00,33779.00,2.00,20.00,64.20,2.00
26995.00,1.00,1500.00,1.00,145.00,42.20,1.50
20495.00,3.00,1500.00,1.00,145.00,44.80,1.50
26995.00,3.00,1500.00,1.00,145.00,42.20,2.00
21495.00,3.00,1500.00,1.00,145.00,44.80,1.00
14995.00,1.00,20966.00,1.00,150.00,58.90,1.40
13995.00,1.00,8413.00,1.00,150.00,56.50,1.40
19395.00,3.00,28721.00,1.00,150.00,52.30,1.40
22000.00,3.00,28250.00,2.00,205.00,47.10,2.00
17000.00,3.00,43740.00,1.00,145.00,47.90,1.40
19498.00,1.00,20134.00,2.00,145.00,67.30,1.60
8874.00,1.00,74805.00,1.00,30.00,55.40,1.40
14759.00,1.00,31475.00,1.00,150.00,55.40,1.00
14999.00,3.00,43158.00,2.00,200.00,47.10,2.00
19400.00,3.00,12095.00,2.00,150.00,67.30,2.00
17990.00,1.00,18111.00,1.00,150.00,52.30,1.40
31900.00,3.00,11000.00,1.00,150.00,40.40,2.00
26390.00,3.00,37647.00,2.00,240.00,42.80,3.00
17498.00,3.00,12166.00,1.00,30.00,57.60,1.40
28698.00,2.00,44419.00,2.00,235.00,42.20,3.00
15698.00,1.00,12612.00,2.00,30.00,61.40,2.00
10995.00,1.00,84878.00,2.00,20.00,67.30,2.00
15500.00,1.00,24625.00,2.00,20.00,70.60,2.00
11391.00,1.00,73206.00,2.00,125.00,60.10,2.00
13610.00,1.00,59702.00,2.00,125.00,60.10,2.00
10965.00,1.00,24971.00,1.00,0.00,67.30,1.00
18465.00,3.00,33656.00,2.00,205.00,47.10,2.00
15965.00,1.00,47820.00,2.00,30.00,61.40,2.00
18695.00,3.00,11307.00,1.00,145.00,47.90,1.40
17595.00,1.00,47905.00,2.00,200.00,47.90,2.00
18995.00,1.00,14912.00,1.00,145.00,51.40,1.40
20950.00,3.00,8022.00,1.00,145.00,50.40,1.40
19995.00,3.00,41000.00,2.00,200.00,47.10,2.00
21995.00,3.00,38778.00,2.00,235.00,44.10,3.00
21495.00,3.00,34821.00,2.00,200.00,47.10,2.00
48995.00,3.00,11279.00,2.00,145.00,39.20,4.00
13495.00,1.00,26525.00,1.00,30.00,58.90,1.40
29495.00,3.00,12398.00,2.00,150.00,47.90,2.00
23498.00,1.00,11981.00,2.00,145.00,65.70,2.00
18498.00,3.00,12589.00,1.00,145.00,47.90,1.40
18698.00,1.00,2124.00,1.00,145.00,41.50,2.00
20310.00,3.00,14863.00,1.00,145.00,53.30,1.40
17590.00,1.00,40070.00,2.00,30.00,61.40,2.00
12097.00,3.00,48268.00,2.00,125.00,56.50,2.00
15670.00,1.00,55215.00,1.00,235.00,37.70,2.00
9415.00,1.00,32637.00,2.00,0.00,80.70,1.60
15465.00,2.00,55246.00,2.00,30.00,64.20,2.00
13995.00,1.00,62049.00,2.00,20.00,68.90,2.00
20995.00,3.00,14920.00,1.00,145.00,52.30,1.40
22495.00,3.00,61008.00,1.00,145.00,44.10,2.00
21995.00,3.00,43163.00,2.00,145.00,51.40,2.00
17998.00,1.00,21903.00,1.00,150.00,51.40,1.40
9798.00,3.00,63361.00,1.00,150.00,47.90,1.40
18495.00,1.00,13467.00,2.00,30.00,61.40,2.00
27995.00,3.00,12460.00,1.00,145.00,31.70,2.00
11495.00,1.00,47162.00,1.00,30.00,55.40,1.40
12495.00,1.00,25220.00,1.00,30.00,55.40,1.40
11995.00,1.00,27350.00,1.00,30.00,55.40,1.40
19698.00,3.00,16354.00,1.00,145.00,56.50,1.50
32998.00,3.00,66477.00,4.00,140.00,156.90,3.00
16599.00,1.00,40826.00,2.00,30.00,61.40,2.00
12285.00,3.00,66900.00,2.00,125.00,58.90,2.00
21995.00,1.00,6500.00,2.00,145.00,51.40,1.60
22495.00,1.00,6500.00,2.00,145.00,47.90,1.60
21995.00,3.00,6500.00,1.00,145.00,40.90,2.00
